Student_ID,Age,Gender,GPA,Attendance,Assignment_Completion,Exam_Performance,Engagement_Score,Participation_Score,Behavioral_Score,Previous_Academic_Performance,Course_Satisfaction,Failed_Subjects,Assignments_Missed,LMS_Activity,Churn
STU0020,20,Male,3.64,68.1,69.7,73.2,7.1,7.2,2.0,96.7,4.1,0,5,14.7,1
STU0021,23,Female,2.22,86.3,73.0,50.7,1.7,3.3,5.9,80.7,1.1,1,4,86.7,1
STU0022,22,Female,3.69,93.7,89.3,66.1,3.5,1.1,9.1,97.5,4.6,4,1,27.8,1
STU0023,19,Female,2.25,90.1,94.6,71.8,8.3,7.5,4.1,53.3,3.1,4,1,88.7,1
STU0024,25,Female,2.79,56.8,97.8,80.9,5.1,5.8,7.6,71.3,8.4,2,6,41.7,1
STU0025,21,Female,3.59,76.6,89.3,97.3,5.9,8.5,6.9,78.1,4.0,4,1,75.0,1
STU0026,23,Female,2.3,59.7,65.8,78.0,4.9,8.4,9.4,77.0,8.4,1,5,38.7,0
STU0027,23,Female,2.46,65.9,84.4,85.9,1.4,8.6,8.4,67.1,1.0,3,4,91.5,1
STU0028,19,Female,3.44,99.4,71.9,72.8,2.5,5.4,6.1,63.6,3.8,3,3,21.4,1
STU0029,25,Female,3.44,61.4,62.7,79.9,5.0,4.0,6.9,52.0,3.2,3,6,26.1,1
STU0030,21,Female,3.28,77.4,92.0,48.9,2.9,8.1,9.1,66.5,3.1,3,7,54.4,1
STU0031,22,Female,3.39,82.8,51.9,59.0,1.4,5.1,4.6,53.9,1.6,2,3,17.4,1
STU0032,18,Male,3.09,86.6,95.1,64.9,8.6,2.7,3.9,85.4,2.7,4,0,27.6,1
STU0033,21,Male,2.5,80.2,73.1,71.0,9.8,8.7,1.1,56.5,6.0,3,0,94.9,0
STU0034,19,Male,2.69,55.4,81.9,47.5,8.1,8.9,8.4,48.2,3.6,0,0,97.9,0
STU0035,23,Female,2.36,69.7,83.0,52.7,8.7,5.2,8.2,75.4,4.8,3,0,43.9,0
STU0036,22,Male,3.82,78.3,94.8,60.2,3.2,1.7,1.9,77.7,4.4,4,4,93.1,1
STU0037,21,Male,3.17,59.0,81.8,98.4,9.6,4.5,6.2,93.0,8.9,3,3,59.0,1
STU0038,18,Female,2.8,70.8,80.7,63.2,2.8,8.2,5.2,76.7,9.1,2,8,34.3,1
STU0039,18,Male,2.92,56.5,53.3,71.5,9.6,9.1,2.1,64.0,5.4,1,2,73.2,0
STU0040,20,Female,3.89,58.5,75.9,55.8,10.0,2.8,9.8,89.2,4.0,1,6,69.3,1
STU0041,20,Male,2.31,72.9,57.5,78.6,7.4,1.6,2.9,74.7,2.0,4,7,99.0,1
STU0042,24,Male,3.17,61.0,86.9,60.4,9.8,8.9,1.6,49.4,9.6,1,5,33.9,0
STU0043,19,Female,3.01,80.5,75.6,56.4,6.1,4.5,6.4,76.1,1.5,1,0,70.5,1
STU0044,25,Male,3.22,86.0,84.0,73.4,3.3,5.9,7.6,94.9,3.7,0,7,14.7,1
STU0045,21,Male,2.04,91.0,52.1,45.3,4.9,9.7,1.3,66.8,3.7,4,2,20.2,1
STU0046,21,Female,3.74,64.0,54.2,45.4,6.3,1.6,6.9,61.3,3.9,4,7,10.4,1
STU0047,25,Female,3.86,62.5,85.8,57.0,1.7,6.8,5.8,52.9,2.5,1,3,100.0,1
STU0048,24,Male,3.13,59.7,53.6,47.0,6.6,1.7,1.9,53.3,8.0,1,7,82.2,1
STU0049,23,Female,3.39,83.6,53.6,50.9,9.8,4.4,2.6,68.8,2.1,1,0,80.8,1
STU0050,23,Male,3.84,86.8,50.6,63.6,2.7,8.2,6.1,77.8,6.7,2,2,55.9,1
STU0051,24,Male,3.41,56.4,97.8,89.1,8.1,4.9,3.7,49.4,2.1,3,5,37.0,1
STU0052,23,Female,2.31,97.1,86.9,76.5,9.2,10.0,9.4,96.7,1.6,2,8,23.6,1
STU0053,20,Female,3.15,57.3,67.7,73.2,9.5,6.0,8.4,86.5,9.2,4,1,35.6,0
STU0054,21,Female,3.21,79.4,64.8,61.1,9.6,3.9,9.9,77.3,2.7,0,0,43.8,0
STU0055,24,Female,2.85,86.9,67.5,96.2,5.7,3.0,3.3,90.6,8.4,3,2,78.1,1
STU0056,21,Other,3.47,94.2,88.7,66.8,9.8,4.2,9.7,49.4,5.9,0,3,58.6,0
STU0057,25,Female,3.87,87.1,83.1,49.8,7.8,4.4,4.9,71.2,1.7,4,4,17.0,1
STU0058,18,Male,3.85,91.1,59.3,78.9,2.5,1.6,4.1,79.7,9.6,4,2,11.6,1
STU0059,20,Female,2.9,70.3,58.7,51.3,5.3,4.3,1.5,90.6,3.2,0,1,19.2,1
STU0060,22,Male,2.23,91.7,54.9,64.0,7.5,5.2,1.5,88.1,8.7,0,1,46.9,0
STU0061,20,Male,3.97,58.6,83.0,72.9,3.2,7.5,7.2,60.2,2.5,0,6,94.0,1
STU0062,24,Male,3.68,95.3,88.2,93.1,6.8,6.9,5.1,96.7,8.7,4,8,67.4,1
STU0063,22,Male,2.25,79.6,63.3,72.1,7.0,7.4,3.0,51.8,1.1,1,1,82.2,1
STU0064,18,Female,3.84,91.8,51.0,83.6,2.5,1.1,6.5,93.1,5.6,0,6,52.0,1
STU0065,24,Female,3.74,75.4,54.1,99.6,6.1,3.0,3.3,98.4,7.9,3,6,42.5,1
STU0066,19,Female,3.04,84.0,98.4,52.2,7.9,7.0,6.2,54.7,9.4,4,6,19.8,1
STU0067,21,Male,3.18,78.7,64.8,60.1,5.5,5.4,4.2,84.7,9.2,2,2,88.8,0
STU0068,18,Male,2.8,87.9,88.5,66.7,1.1,1.0,8.4,47.2,8.4,2,6,80.5,1
STU0069,21,Male,2.11,58.7,81.2,68.2,1.1,8.2,8.4,67.3,9.0,3,0,25.1,1
STU0070,23,Male,2.67,57.7,69.1,67.6,4.2,8.0,5.3,73.4,2.8,1,0,56.1,0
STU0071,19,Female,3.61,66.1,60.3,94.9,9.3,5.9,4.2,76.9,3.6,0,4,53.9,0
STU0072,19,Female,2.01,62.2,56.1,84.3,3.1,1.6,4.3,96.5,3.6,4,1,66.3,1
STU0073,18,Female,2.67,94.2,80.8,78.4,6.7,7.9,8.3,82.0,4.4,0,8,95.2,0
STU0074,19,Male,2.8,64.9,88.7,62.0,3.0,6.3,4.0,71.5,4.5,4,6,62.2,1
STU0075,22,Female,3.07,98.9,82.2,90.3,3.9,8.0,2.9,89.5,5.9,2,3,58.6,0
STU0076,19,Female,3.84,70.2,76.5,97.5,8.6,7.8,1.8,97.3,2.4,0,3,14.5,0
STU0077,21,Female,2.69,63.2,52.1,90.2,7.6,8.2,5.2,46.2,7.2,3,1,15.7,1
STU0078,21,Female,2.69,90.5,98.4,45.1,1.9,5.7,5.3,99.0,2.5,1,4,26.9,1
STU0079,24,Male,3.48,84.6,89.9,80.0,4.9,2.3,8.6,49.7,3.8,3,3,12.9,1
STU0080,21,Male,2.9,77.4,64.6,47.8,1.3,7.0,3.0,89.8,5.5,1,0,76.9,1
STU0081,24,Male,2.45,80.0,99.0,59.2,5.3,6.6,4.4,60.4,8.2,0,7,75.1,0
STU0082,21,Female,2.9,87.4,80.1,48.3,7.0,7.7,8.3,52.3,7.7,0,2,22.2,0
STU0083,22,Male,2.28,65.3,79.1,78.2,2.1,2.5,8.4,69.2,6.8,1,5,85.2,1
STU0084,25,Male,2.35,99.8,87.4,82.8,3.6,2.8,4.5,80.4,2.4,2,3,23.9,1
STU0085,24,Male,3.0,98.9,90.6,51.3,4.6,9.0,5.1,66.0,5.9,4,8,37.1,1
STU0086,20,Male,2.84,84.3,82.8,66.1,9.3,7.7,3.7,48.0,1.8,3,6,32.4,1
STU0087,23,Female,3.83,64.0,56.4,70.1,9.9,9.2,9.4,78.0,4.4,3,8,43.5,1
STU0088,18,Female,2.72,85.6,66.9,65.3,1.4,7.8,2.1,94.6,4.7,3,2,32.9,1
STU0089,21,Male,3.16,58.2,96.4,51.7,7.8,6.4,9.4,66.1,1.4,0,0,54.0,0
STU0090,19,Male,3.26,56.4,61.2,68.0,4.3,6.9,7.2,56.9,3.5,3,4,46.7,1
STU0091,25,Female,2.03,66.6,68.6,86.3,4.5,9.0,5.8,69.3,9.6,4,2,98.8,0
STU0092,21,Male,3.33,75.8,71.6,48.9,7.8,6.2,1.3,47.7,9.6,4,5,15.0,1
STU0093,19,Male,2.36,94.1,72.0,49.4,9.3,6.7,5.3,90.1,4.2,1,7,22.8,1
STU0094,23,Male,3.92,87.7,80.6,64.5,9.6,2.4,4.7,90.4,1.4,0,3,14.8,1
STU0095,23,Male,2.3,88.4,97.2,96.8,6.2,5.3,2.5,77.3,2.6,4,4,66.3,1
STU0096,23,Female,2.83,74.1,62.0,81.8,4.2,7.4,6.9,64.4,4.5,2,4,14.9,1
STU0097,19,Female,2.17,70.6,56.1,82.3,8.1,3.4,9.7,89.0,9.5,0,3,85.3,0
STU0098,21,Male,3.99,71.7,59.9,64.9,3.3,2.8,6.1,75.5,2.3,0,3,56.1,1
STU0099,23,Male,3.0,99.4,94.3,77.7,6.1,3.8,7.4,90.4,7.9,4,3,57.4,1
STU0100,22,Female,3.19,56.8,82.3,45.6,4.2,3.2,1.6,79.7,2.0,2,3,60.5,1
STU0101,24,Female,2.13,94.0,64.3,80.0,6.9,2.9,4.8,88.1,9.8,1,3,25.4,0
STU0102,19,Female,3.5,81.0,90.8,95.2,3.2,4.8,2.0,77.9,4.4,4,4,27.8,1
STU0103,19,Female,2.42,74.7,93.1,78.7,2.7,9.2,6.5,67.8,8.0,2,1,38.7,0
STU0104,21,Male,3.8,87.6,92.3,93.1,9.3,5.6,9.4,97.7,4.1,0,1,63.4,0
STU0105,19,Male,2.41,76.9,95.9,84.8,1.9,2.7,7.0,74.8,6.6,2,8,28.9,1
STU0106,19,Female,2.38,94.3,62.6,51.6,5.6,1.7,1.7,78.3,2.7,0,1,20.5,1
STU0107,23,Male,2.07,95.5,87.8,94.6,3.0,7.3,4.2,57.1,2.3,4,5,97.3,1
STU0108,21,Female,2.94,74.0,73.0,48.7,1.4,4.4,6.0,79.4,9.4,4,1,12.0,1
STU0109,23,Female,3.13,67.5,92.1,74.4,1.3,8.4,4.6,76.4,9.3,3,4,82.2,1
STU0110,24,Female,2.13,81.7,86.4,52.8,2.6,6.9,8.5,55.2,9.0,3,3,80.9,1
STU0111,25,Male,3.55,96.1,88.8,45.6,8.8,8.2,8.3,48.3,6.6,3,6,36.7,1
STU0112,24,Female,2.91,64.5,82.8,68.2,3.5,3.4,6.5,78.2,8.3,4,6,22.2,1
STU0113,25,Male,3.05,83.0,58.9,61.2,9.6,7.2,4.4,87.0,1.6,1,5,23.1,1
STU0114,23,Female,2.88,83.4,77.3,71.7,6.2,3.4,3.3,73.8,4.0,4,4,72.8,1
STU0115,24,Female,2.8,88.0,99.2,76.7,4.9,9.5,2.0,57.5,3.8,2,0,67.9,1
STU0116,21,Male,3.12,60.9,96.9,47.4,6.2,6.7,4.2,81.7,6.7,4,2,80.4,1
STU0117,18,Female,2.31,87.2,52.2,51.8,5.7,3.9,4.7,49.4,4.2,4,8,94.4,1
STU0118,23,Female,2.36,95.9,58.2,75.7,7.8,3.4,7.1,69.3,2.3,0,0,72.3,0
STU0119,25,Male,3.72,63.1,56.6,63.9,3.5,2.7,6.9,54.0,6.4,0,4,24.0,1
STU0120,22,Male,3.89,65.7,86.3,85.1,4.2,7.3,1.6,55.1,8.3,0,1,31.9,0
STU0121,25,Male,2.75,98.7,90.9,80.9,9.0,3.0,4.6,56.1,4.4,4,3,85.8,1
STU0122,22,Male,2.54,63.1,60.7,91.5,9.5,6.4,2.6,66.3,2.2,1,0,28.8,0
STU0123,19,Male,3.29,93.4,75.3,83.1,9.0,3.4,2.4,47.8,2.8,2,2,16.5,1
STU0124,24,Female,2.82,77.2,92.0,68.6,4.8,7.0,8.4,66.9,3.1,2,6,73.3,1
STU0125,22,Male,2.05,66.1,86.6,82.0,8.0,8.3,1.4,73.1,3.7,1,2,46.2,0
STU0126,25,Male,2.31,94.2,77.1,60.1,5.3,8.0,4.8,71.6,6.8,1,3,92.8,0
STU0127,19,Female,3.43,75.0,79.5,61.8,5.5,7.8,2.5,66.1,6.4,2,1,68.5,1
STU0128,18,Male,3.32,78.2,75.4,88.4,2.8,2.7,8.9,91.2,7.3,3,2,18.1,1
STU0129,21,Female,2.05,71.2,64.9,69.6,6.3,1.8,6.0,53.0,4.3,0,8,95.3,1
STU0130,21,Male,2.44,81.7,78.3,88.9,2.7,7.3,3.1,72.8,8.4,0,2,33.3,0
STU0131,21,Male,2.46,62.4,84.4,90.2,4.0,4.3,5.5,48.4,2.8,2,4,40.3,1
STU0132,22,Female,3.34,72.6,93.7,92.2,8.7,4.9,7.6,48.9,5.2,1,1,46.2,0
STU0133,18,Female,2.04,98.6,81.8,95.4,2.9,1.3,9.6,76.6,8.2,3,3,14.6,1
STU0134,22,Female,2.21,66.6,88.1,68.7,1.6,3.3,3.0,76.1,2.6,2,6,54.7,1
STU0135,24,Female,3.6,84.6,58.0,62.5,1.6,1.3,9.0,93.3,2.0,0,6,21.1,1
STU0136,22,Female,2.36,69.6,73.1,77.0,9.5,8.9,9.4,75.7,9.0,4,2,46.1,0
STU0137,18,Male,3.31,89.8,50.5,65.4,5.6,3.2,9.2,97.8,4.1,1,4,41.6,1
STU0138,18,Male,2.48,60.9,62.3,78.1,4.7,6.0,6.7,47.7,7.2,4,0,79.6,1
STU0139,24,Female,2.2,98.6,86.3,83.8,8.3,1.4,6.7,50.4,1.2,2,0,82.3,1
STU0140,18,Female,2.49,75.4,99.6,82.9,8.5,7.0,4.6,47.4,7.2,0,4,23.8,0
STU0141,25,Other,3.44,65.6,55.0,65.6,4.0,3.9,7.8,55.2,3.8,3,8,43.0,1
STU0142,18,Male,3.71,58.3,70.1,54.2,7.2,9.1,5.8,74.8,1.5,4,0,43.6,1
STU0143,21,Male,3.66,62.6,90.0,68.7,7.9,9.0,7.1,80.5,6.5,3,0,23.6,0
STU0144,25,Female,2.79,78.4,60.2,52.8,6.9,3.9,4.9,47.5,3.2,0,3,81.9,0
STU0145,25,Male,3.34,70.2,77.8,94.0,2.4,9.1,7.6,97.0,4.5,4,3,73.7,1
STU0146,24,Female,2.41,92.3,86.7,64.0,8.9,10.0,8.4,91.3,1.7,3,1,27.1,0
STU0147,20,Female,2.59,74.4,80.8,53.5,5.9,8.4,2.3,61.3,2.3,3,8,43.0,1
STU0148,20,Male,3.79,66.2,59.4,46.4,3.5,8.6,8.5,49.2,3.7,4,8,19.5,1
STU0149,18,Female,2.03,82.8,67.8,80.5,4.8,3.2,5.9,54.3,1.8,0,1,66.5,1
STU0150,25,Female,2.17,86.8,89.2,80.0,1.3,6.2,8.6,52.0,9.2,3,8,20.9,1
STU0151,20,Male,2.42,62.5,77.7,63.7,2.2,1.6,4.9,51.8,1.1,2,5,98.7,1
STU0152,20,Female,2.05,62.5,50.3,48.9,7.9,1.9,4.4,73.5,5.4,4,7,80.3,1
STU0153,18,Female,2.36,56.7,88.0,67.5,1.0,10.0,9.2,58.5,2.1,1,3,45.1,1
STU0154,20,Female,3.17,88.1,51.8,62.1,4.7,3.9,3.3,64.7,3.8,1,1,62.1,1
STU0155,22,Male,2.84,84.9,87.3,82.2,5.7,7.7,8.6,99.4,9.3,0,1,92.0,0
STU0156,19,Female,3.79,76.4,60.1,78.3,1.5,8.3,5.4,82.6,2.5,2,8,59.9,1
STU0157,24,Male,3.63,93.0,97.9,65.1,9.8,8.7,5.6,97.2,9.7,3,0,25.7,0
STU0158,19,Male,2.68,91.3,68.4,57.0,3.0,10.0,3.8,52.8,2.9,1,6,44.1,1
STU0159,18,Female,2.52,81.3,66.3,99.3,3.7,3.2,6.2,66.0,7.7,0,2,85.9,0
STU0160,21,Male,2.76,94.1,57.4,70.0,3.7,1.4,3.9,75.5,5.9,2,2,68.0,1
STU0161,24,Male,3.18,64.3,65.3,82.9,3.1,4.7,1.4,49.2,9.0,2,1,68.6,1
STU0162,18,Female,2.54,60.0,93.8,52.7,1.0,2.2,3.4,45.2,6.0,0,5,88.0,1
STU0163,25,Female,3.25,67.1,99.8,71.7,7.6,1.2,1.1,81.9,5.8,0,1,90.5,0
STU0164,21,Female,2.82,57.6,68.4,46.5,9.7,4.2,9.8,80.3,2.8,3,3,92.8,1
STU0165,19,Female,3.1,78.9,72.4,72.8,3.0,8.1,9.7,67.6,2.5,0,8,18.5,1
STU0166,18,Male,2.87,97.1,86.1,98.0,7.0,6.1,4.6,71.9,9.2,3,8,59.0,0
STU0167,25,Male,2.59,56.8,94.3,66.1,7.7,3.8,7.6,67.8,4.0,3,5,76.6,1
STU0168,24,Male,3.9,60.5,79.7,47.1,8.6,6.9,4.1,46.3,4.3,4,3,78.1,1
STU0169,24,Female,3.53,75.3,69.6,46.7,4.8,3.1,7.0,63.4,7.8,2,6,64.6,0
STU0170,23,Female,2.28,97.0,70.6,66.3,3.7,1.1,8.2,54.7,4.0,2,0,25.0,1
STU0171,25,Female,3.74,69.2,84.8,53.8,3.9,7.9,9.5,50.4,9.6,2,3,81.8,1
STU0172,22,Female,2.97,77.8,50.2,46.3,7.4,6.6,4.6,97.6,7.6,4,4,74.8,0
STU0173,20,Male,3.79,56.9,81.0,86.6,8.4,7.9,8.0,78.0,6.4,3,7,17.8,1
STU0174,21,Female,3.6,61.7,67.8,70.2,2.6,1.4,3.4,85.1,8.9,3,1,51.7,1
STU0175,25,Male,2.85,99.4,89.7,60.9,4.3,8.5,9.9,62.3,1.4,0,4,25.7,1
STU0176,23,Female,2.04,98.4,54.6,94.5,9.1,6.6,1.2,66.6,3.3,4,5,40.4,1
STU0177,20,Male,2.54,55.2,79.4,51.4,8.3,6.1,6.4,58.0,5.2,0,4,11.6,1
STU0178,20,Female,3.08,97.8,74.0,97.6,9.9,6.6,6.9,50.3,3.0,4,8,46.0,1
STU0179,18,Male,3.27,83.8,82.1,62.3,7.8,8.8,7.2,54.8,7.7,0,0,59.5,0
STU0180,20,Male,2.52,94.1,53.2,93.9,4.5,6.3,2.1,88.9,9.3,1,2,65.8,0
STU0181,22,Male,2.28,75.5,79.0,78.2,6.3,6.2,9.4,82.3,4.8,2,1,69.7,0
STU0182,24,Female,3.67,78.2,78.1,90.5,6.9,9.9,2.6,75.1,4.1,2,2,85.3,0
STU0183,23,Female,3.97,77.0,78.0,99.1,1.7,7.8,6.6,71.1,9.7,3,8,29.4,1
STU0184,20,Male,3.05,85.0,80.2,60.9,5.9,5.0,3.0,95.7,5.0,1,8,20.8,1
STU0185,18,Male,2.34,61.3,83.8,97.9,7.4,7.4,3.8,49.0,5.4,2,1,86.6,0
STU0186,22,Female,2.54,56.3,90.2,66.4,2.5,4.5,5.9,60.4,4.2,3,2,24.1,1
STU0187,19,Male,2.04,68.9,63.5,66.2,8.0,3.1,4.8,64.2,9.2,1,3,97.7,0
STU0188,24,Female,3.83,86.7,91.3,63.7,6.3,6.4,2.4,88.0,6.1,2,8,85.8,1
STU0189,24,Female,2.24,64.1,74.9,74.8,9.6,9.4,2.5,99.6,7.9,0,2,55.1,0
STU0190,23,Male,3.15,85.3,53.9,53.5,1.4,9.4,4.8,58.2,8.3,4,6,98.3,1
STU0191,24,Male,2.55,98.6,52.9,75.5,3.4,4.1,7.8,93.1,4.1,1,2,18.8,1
STU0192,20,Other,3.11,59.2,66.7,74.8,6.4,5.7,9.1,90.7,4.9,3,6,37.3,1
STU0193,18,Male,3.3,85.3,89.2,86.9,3.7,2.9,1.8,57.4,8.6,1,6,67.4,1
STU0194,24,Male,3.66,75.0,85.4,90.9,7.4,10.0,4.5,67.0,4.3,3,8,41.5,1
STU0195,24,Female,2.41,94.1,89.4,69.2,7.8,9.8,1.9,67.5,8.1,1,1,93.6,0
STU0196,19,Female,2.02,63.0,75.9,61.6,1.9,6.8,1.1,98.8,9.5,3,5,15.9,1
STU0197,19,Other,2.27,86.2,72.0,59.3,5.6,8.2,7.0,54.9,6.6,2,8,59.4,1
STU0198,21,Female,3.8,92.7,57.4,55.7,5.6,7.4,6.4,89.0,7.7,0,1,63.2,0
STU0199,22,Male,3.75,97.5,66.4,48.2,4.3,6.3,2.5,63.4,8.2,2,1,68.7,1
STU0200,20,Male,3.19,85.7,71.7,63.8,9.4,1.5,3.1,85.2,8.6,0,4,33.0,0
STU0201,24,Female,3.2,77.4,54.4,59.9,8.4,5.1,1.2,68.1,4.6,2,7,42.8,1
STU0202,25,Female,3.33,82.8,61.0,98.2,7.3,7.1,8.5,76.8,1.5,2,8,85.9,0
STU0203,24,Male,2.35,94.1,79.9,75.7,7.4,7.1,9.8,90.8,4.6,1,1,27.5,1
STU0204,18,Female,3.83,80.7,86.8,64.1,5.2,4.4,2.2,89.2,7.1,4,4,84.4,1
STU0205,21,Male,2.84,56.4,99.9,76.9,9.3,9.5,3.1,92.7,5.1,3,6,60.6,0
STU0206,22,Female,2.77,96.9,96.7,52.7,7.3,2.5,8.8,48.3,7.7,3,5,78.6,1
STU0207,25,Male,3.04,86.0,82.1,69.4,7.6,5.5,9.3,83.1,4.2,3,5,74.2,1
STU0208,21,Male,2.09,85.4,71.1,79.4,8.8,7.2,4.8,52.7,6.7,0,6,28.7,0
STU0209,23,Male,2.33,64.7,81.8,71.9,3.5,7.3,1.5,67.9,2.7,3,2,61.2,1
STU0210,22,Male,3.48,84.6,89.3,67.1,8.3,6.8,1.4,75.2,7.7,3,2,88.1,0
STU0211,24,Male,2.17,72.7,55.9,99.7,2.8,3.5,6.2,67.2,5.9,1,8,48.9,1
STU0212,24,Female,3.21,84.3,70.5,93.4,4.1,2.4,4.5,73.6,2.8,2,7,97.0,1
STU0213,22,Female,2.49,59.8,92.0,79.3,4.0,6.7,1.3,99.8,3.6,3,4,50.7,1
STU0214,24,Female,2.78,84.6,69.2,76.3,9.8,6.4,6.2,52.4,7.7,4,5,22.9,0
STU0215,20,Female,2.58,100.0,78.6,79.1,8.7,2.6,1.1,82.2,5.3,3,0,45.0,1
STU0216,22,Male,2.71,57.2,79.4,56.1,7.3,7.3,8.1,66.8,2.9,0,0,95.7,0
STU0217,21,Male,3.44,99.0,59.2,66.7,7.5,5.1,3.8,52.3,9.7,0,3,38.8,0
STU0218,22,Female,2.59,73.3,68.1,47.2,6.1,7.0,1.4,53.7,7.4,0,1,88.1,0
STU0219,25,Male,3.13,94.2,66.7,71.2,9.5,8.5,6.3,97.2,9.6,3,6,89.3,0
STU0220,24,Female,2.95,90.2,51.3,74.9,5.5,2.5,4.6,93.4,4.8,1,1,41.5,0
STU0221,20,Male,3.33,80.5,51.2,57.5,4.4,1.2,9.8,94.9,5.3,4,1,17.5,1
STU0222,20,Female,3.87,88.2,91.6,98.0,2.5,8.0,5.9,99.5,9.1,3,4,75.2,1
STU0223,23,Male,3.47,94.5,63.7,95.0,8.1,6.5,3.5,56.5,5.7,1,3,38.0,0
STU0224,21,Female,2.43,73.2,75.9,84.7,7.6,7.3,7.4,64.5,7.4,1,7,80.5,1
STU0225,19,Female,2.06,69.7,64.9,74.3,4.5,8.5,3.4,81.8,3.3,3,3,49.8,1
STU0226,19,Other,2.52,85.0,97.0,92.8,1.2,8.2,9.1,71.6,5.0,3,5,53.7,1
STU0227,22,Male,3.19,91.4,63.0,52.2,8.6,9.6,4.4,68.0,2.1,1,4,80.0,0
STU0228,23,Female,2.1,89.3,71.5,88.5,1.1,5.8,5.9,64.7,2.9,1,1,44.4,1
STU0229,18,Female,2.99,90.9,93.6,51.9,7.3,5.4,1.5,77.7,1.0,1,7,49.9,1
STU0230,22,Female,3.19,74.6,92.1,88.7,9.7,4.6,4.8,76.7,1.4,3,1,43.9,1
STU0231,23,Female,2.67,91.8,59.3,60.2,4.9,2.4,8.5,53.9,9.8,1,8,43.1,1
STU0232,21,Female,3.54,60.4,90.1,93.2,3.1,6.2,8.3,70.9,3.2,0,8,57.3,1
STU0233,21,Male,2.21,79.5,72.9,96.9,7.3,3.5,3.0,75.4,7.0,3,2,82.8,1
STU0234,21,Female,2.15,55.3,74.1,53.2,8.4,9.3,3.0,76.4,8.6,0,3,42.6,0
STU0235,21,Female,3.46,69.6,56.7,70.4,5.9,6.2,8.4,56.6,6.0,2,7,57.2,1
STU0236,21,Female,2.99,71.5,54.0,99.0,9.7,6.3,9.4,85.8,2.4,3,8,70.4,1
STU0237,23,Male,3.38,72.8,86.4,71.6,1.5,4.2,1.9,46.4,7.6,2,2,34.2,1
STU0238,23,Male,2.87,86.3,74.8,92.5,5.5,1.5,5.1,64.5,6.4,1,4,35.0,1
STU0239,20,Female,2.49,72.5,71.8,77.4,7.5,1.3,4.0,87.9,7.6,1,7,94.0,1
STU0240,25,Female,3.64,75.2,86.5,65.6,8.8,4.8,8.8,76.0,7.9,4,2,75.1,1
STU0241,19,Male,3.6,65.7,88.3,60.7,2.6,1.8,1.8,59.4,9.8,1,6,61.9,1
STU0242,24,Female,3.39,71.8,57.9,56.2,8.2,6.5,2.9,83.2,6.2,2,7,68.3,0
STU0243,21,Male,2.54,65.2,80.5,86.9,6.0,8.9,7.8,76.2,4.1,1,2,12.6,0
STU0244,18,Male,3.18,58.3,56.8,66.3,4.6,8.9,1.5,88.8,6.8,3,1,65.6,1
STU0245,24,Male,2.72,82.2,87.6,73.1,2.2,6.9,5.4,85.4,1.6,1,6,55.9,1
